gpstime,lat,lon,alt,stdlat,stdlon,stdalt,roll,pitch,head,mntroll,mntpitch,mntyaw,quality,HDOP,numSV,sep
204156.9,24.9758765,121.5510815,26.0,0.039,0.046,0.51,1.25359,-0.08346,40.65515,0.71,3.95,359.48,5,1.02,10,17.1
204157.1,24.9758841667,121.551089,26.0,0.039,0.046,0.51,0.97806,-0.41696,35.83308,0.71,3.95,359.48,5,1.02,10,17.1
204157.3,24.9758926667,121.551096,26.0,0.039,0.046,0.51,0.64136,-0.70394,31.38597,0.71,3.95,359.48,5,1.02,10,17.1
204157.5,24.9759013333,121.5511013333,25.9,0.039,0.046,0.51,0.76882,-0.66905,27.05626,0.71,3.95,359.48,5,1.02,10,17.1
204157.6,24.975906,121.5511041667,25.9,0.039,0.046,0.51,0.87531,-0.74516,24.96642,0.71,3.95,359.48,5,1.02,10,17.1
204157.8,24.9759158333,121.5511095,25.9,0.039,0.046,0.51,1.11729,-0.69963,20.89655,0.71,3.95,359.48,5,1.02,10,17.1
204158.0,24.9759261667,121.5511141667,25.9,0.039,0.046,0.51,1.06544,-0.91886,16.94804,0.71,3.95,359.48,5,1.02,10,17.1
204158.1,24.9759316667,121.5511161667,25.9,0.039,0.046,0.51,1.48394,-0.90253,15.04466,0.71,3.95,359.48,5,1.02,10,17.1
204158.3,24.9759428333,121.5511196667,25.9,0.039,0.046,0.51,1.22381,-1.23247,11.6126,0.71,3.95,359.48,5,1.02,10,17.1
204158.5,24.9759543333,121.551122,25.8,0.039,0.046,0.51,1.06958,-1.33422,8.50486,0.71,3.95,359.48,5,0.92,11,17.1
204158.6,24.9759601667,121.551123,25.8,0.039,0.046,0.51,1.16381,-1.1875,7.10174,0.71,3.95,359.48,5,0.92,11,17.1
204158.8,24.975972,121.5511248333,25.8,0.039,0.046,0.51,1.03175,-1.16696,4.69316,0.71,3.95,359.48,5,0.92,11,17.1
204159.0,24.975984,121.5511261667,25.7,0.039,0.046,0.51,0.92186,-1.14128,2.83369,0.71,3.95,359.48,5,0.92,11,17.1
204159.1,24.9759901667,121.5511265,25.7,0.039,0.046,0.51,0.86513,-1.12102,2.13743,0.71,3.95,359.48,5,0.92,11,17.1
204159.3,24.9760023333,121.5511271667,25.7,0.039,0.046,0.51,0.89001,-1.04674,1.06393,0.71,3.95,359.48,5,0.92,11,17.1
204159.5,24.9760143333,121.551127,25.6,0.039,0.046,0.51,0.69527,-0.95422,0.45788,0.71,3.95,359.48,5,0.92,11,17.1
204159.7,24.9760265,121.5511271667,25.6,0.039,0.046,0.51,0.68625,-0.86952,359.93485,0.71,3.95,359.48,5,0.92,11,17.1
204159.9,24.9760388333,121.5511271667,25.6,0.039,0.046,0.51,0.6131,-0.77837,359.37893,0.71,3.95,359.48,5,0.92,11,17.1
204160.0,24.976045,121.5511271667,25.6,0.039,0.046,0.51,0.48555,-0.70291,359.12355,0.71,3.95,359.48,5,0.92,11,17.1
204160.2,24.9760573333,121.551127,25.6,0.039,0.046,0.51,0.60467,-0.55888,358.5999,0.71,3.95,359.48,5,0.92,11,17.1
204160.4,24.9760691667,121.5511265,25.5,0.039,0.046,0.51,0.99579,-0.53472,358.38387,0.71,3.95,359.48,5,0.92,11,17.1
204160.5,24.9760753333,121.5511261667,25.5,0.039,0.046,0.51,1.02477,-0.50199,358.33178,0.71,3.95,359.48,5,0.92,11,17.1
204160.6,24.9760815,121.551126,25.5,0.039,0.046,0.51,1.04453,-0.45789,358.31664,0.71,3.95,359.48,5,0.92,11,17.1
204160.8,24.9760938333,121.5511256667,25.5,0.039,0.046,0.51,1.34472,-0.43285,358.30731,0.71,3.95,359.48,5,0.92,11,17.1
204161.0,24.976106,121.5511253333,25.5,0.039,0.046,0.51,1.61002,-0.36732,358.39631,0.71,3.95,359.48,5,0.92,11,17.1
204161.1,24.9761121667,121.5511251667,25.5,0.039,0.046,0.51,1.67044,-0.37327,358.44319,0.71,3.95,359.48,5,0.92,11,17.1
204161.3,24.9761245,121.5511246667,25.5,0.039,0.046,0.51,1.3306,-0.56984,358.48118,0.71,3.95,359.48,5,0.92,11,17.1
204161.5,24.9761365,121.5511238333,25.5,0.039,0.046,0.51,1.25401,-0.63167,358.59545,0.71,3.95,359.48,5,0.92,10,17.1
204161.6,24.9761426667,121.5511236667,25.5,0.039,0.046,0.51,1.21958,-0.63193,358.68064,0.71,3.95,359.48,5,0.92,10,17.1
204161.8,24.9761548333,121.5511233333,25.4,0.039,0.046,0.51,1.23412,-0.08234,358.85575,0.71,3.95,359.48,5,0.92,10,17.1
204162.0,24.9761671667,121.551123,25.4,0.039,0.046,0.51,1.30362,-0.47598,359.05034,0.71,3.95,359.48,5,0.92,10,17.1
204162.1,24.9761733333,121.551123,25.4,0.039,0.046,0.51,1.29471,-0.71807,359.12087,0.71,3.95,359.48,5,0.92,10,17.1
204162.3,24.9761855,121.5511226667,25.4,0.039,0.046,0.51,1.35655,-1.12363,359.2169,0.71,3.95,359.48,5,0.92,10,17.1
204162.5,24.9761966667,121.551122,25.4,0.039,0.046,0.51,0.71637,-1.00352,359.32241,0.71,3.95,359.48,5,0.92,10,17.1
204162.6,24.9762028333,121.551122,25.4,0.039,0.046,0.51,0.79394,-0.92061,359.41284,0.71,3.95,359.48,5,0.92,10,17.1
204162.8,24.9762148333,121.5511218333,25.4,0.039,0.046,0.51,0.81336,-1.02203,359.54298,0.71,3.95,359.48,5,0.92,10,17.1
204162.9,24.976221,121.5511218333,25.4,0.039,0.046,0.51,0.83744,-0.92986,359.64316,0.71,3.95,359.48,5,0.92,10,17.1
204163.1,24.9762331667,121.5511216667,25.3,0.039,0.046,0.51,0.87198,-0.85952,359.79442,0.71,3.95,359.48,5,0.92,10,17.1
204163.2,24.9762393333,121.5511216667,25.3,0.039,0.046,0.51,0.85635,-0.8448,359.87933,0.71,3.95,359.48,5,0.92,10,17.1
204163.5,24.9762576667,121.5511213333,25.3,0.039,0.046,0.51,1.69639,0.20017,0.08167,0.71,3.95,359.48,5,0.92,10,17.1
204163.6,24.976264,121.5511213333,25.3,0.039,0.046,0.51,1.54102,0.33025,0.15835,0.71,3.95,359.48,5,0.92,10,17.1
204163.8,24.9762771667,121.5511213333,25.4,0.039,0.046,0.51,1.29329,0.39491,0.27751,0.71,3.95,359.48,5,0.92,10,17.1
204164.0,24.9762908333,121.5511213333,25.4,0.039,0.046,0.51,0.85486,0.34275,0.41713,0.71,3.95,359.48,5,0.92,10,17.1
204164.1,24.9762976667,121.5511213333,25.4,0.039,0.046,0.51,0.93672,0.26444,0.48495,0.71,3.95,359.48,5,0.92,10,17.1
204164.3,24.9763121667,121.5511215,25.4,0.039,0.046,0.51,0.92546,0.02877,0.46175,0.71,3.95,359.48,5,0.92,10,17.1
204164.5,24.9763273333,121.551121,25.3,0.039,0.046,0.51,0.79461,0.05651,0.62096,0.71,3.95,359.48,5,0.92,10,17.1
204164.6,24.976335,121.5511211667,25.3,0.039,0.046,0.51,0.6905,-0.03694,0.67144,0.71,3.95,359.48,5,0.92,10,17.1
204164.7,24.9763426667,121.5511211667,25.3,0.039,0.046,0.51,0.65132,-0.11285,0.73869,0.71,3.95,359.48,5,0.92,10,17.1
204164.9,24.9763585,121.5511215,25.3,0.039,0.046,0.51,0.72171,-0.28641,0.891,0.71,3.95,359.48,5,0.92,10,17.1
204165.1,24.9763748333,121.5511216667,25.3,0.039,0.046,0.51,0.85028,-0.37423,1.07072,0.71,3.95,359.48,5,0.92,10,17.1
204165.2,24.9763831667,121.5511218333,25.3,0.039,0.046,0.51,0.87725,-0.513,1.17438,0.71,3.95,359.48,5,0.92,10,17.1
204165.5,24.9764093333,121.551122,25.3,0.039,0.046,0.51,1.14965,-0.70407,1.41665,0.71,3.95,359.48,5,0.92,10,17.1
204165.6,24.9764181667,121.5511221667,25.3,0.039,0.046,0.51,0.98339,-0.70262,1.53051,0.71,3.95,359.48,5,0.92,10,17.1
204165.8,24.9764361667,121.5511228333,25.2,0.039,0.046,0.51,0.80482,-0.67807,1.76601,0.71,3.95,359.48,5,0.92,10,17.1
204166.0,24.9764546667,121.5511233333,25.2,0.039,0.046,0.51,0.90873,-1.05265,1.983,0.71,3.95,359.48,5,0.92,10,17.1
204166.1,24.976464,121.5511236667,25.2,0.039,0.046,0.51,0.91281,-1.17881,2.09294,0.71,3.95,359.48,5,0.92,10,17.1
204166.3,24.9764831667,121.5511245,25.2,0.039,0.046,0.51,0.9956,-1.59876,2.20503,0.71,3.95,359.48,5,0.92,10,17.1
204166.4,24.976493,121.5511243333,25.1,0.039,0.046,0.51,1.03159,-1.89853,2.24674,0.71,3.95,359.48,5,0.92,10,17.1
204166.6,24.9765125,121.5511251667,25.0,0.039,0.046,0.51,0.87621,-2.08857,2.35274,0.71,3.95,359.48,5,0.92,10,17.1
204166.8,24.976532,121.5511261667,25.0,0.039,0.046,0.51,0.78976,-2.26142,2.47203,0.71,3.95,359.48,5,0.92,10,17.1
204166.9,24.9765416667,121.5511265,24.9,0.039,0.046,0.51,0.83109,-2.34788,2.52998,0.71,3.95,359.48,5,0.92,10,17.1
204167.1,24.9765615,121.5511275,24.8,0.039,0.046,0.51,1.23618,-2.58047,2.65901,0.71,3.95,359.48,5,0.92,10,17.1
204167.3,24.9765813333,121.5511285,24.7,0.039,0.046,0.51,0.74311,-2.88497,2.71536,0.71,3.95,359.48,5,0.92,10,17.1
204167.5,24.9766006667,121.551129,24.6,0.039,0.046,0.51,0.87981,-3.14828,2.86921,0.71,3.95,359.48,5,0.92,10,17.1
204167.7,24.9766206667,121.55113,24.5,0.039,0.046,0.51,1.11282,-3.30707,3.06243,0.71,3.95,359.48,5,0.92,10,17.1
204167.8,24.9766306667,121.5511306667,24.4,0.039,0.046,0.51,1.09021,-3.38736,3.17993,0.71,3.95,359.48,5,0.92,10,17.1
204168.0,24.9766506667,121.5511318333,24.3,0.039,0.046,0.51,0.81232,-3.14071,3.40613,0.71,3.95,359.48,5,0.92,10,17.1
204168.2,24.9766708333,121.5511331667,24.2,0.039,0.046,0.51,1.09585,-2.87463,3.66766,0.71,3.95,359.48,5,0.92,10,17.1
204168.3,24.9766808333,121.5511338333,24.1,0.039,0.046,0.51,1.67558,-2.83819,3.7881,0.71,3.95,359.48,5,0.92,10,17.1
204168.5,24.9767,121.551135,24.0,0.039,0.046,0.51,1.8606,-2.438,4.0477,0.71,3.95,359.48,5,0.89,11,17.1
204168.6,24.9767098333,121.5511358333,23.9,0.039,0.046,0.51,1.96539,-2.25745,4.16577,0.71,3.95,359.48,5,0.89,11,17.1
204168.8,24.9767293333,121.5511373333,23.8,0.039,0.046,0.51,2.10077,-2.24031,4.3825,0.71,3.95,359.48,5,0.89,11,17.1
204169.0,24.9767485,121.5511388333,23.8,0.039,0.046,0.51,2.2746,-2.00926,4.61329,0.71,3.95,359.48,5,0.89,11,17.1
204169.1,24.976758,121.5511396667,23.7,0.039,0.046,0.51,2.2192,-1.96386,4.72488,0.71,3.95,359.48,5,0.89,11,17.1
204169.3,24.9767766667,121.5511413333,23.6,0.039,0.046,0.51,1.79784,-2.22306,4.80324,0.71,3.95,359.48,5,0.89,11,17.1
204169.4,24.9767853333,121.5511418333,23.6,0.039,0.046,0.51,2.00717,-2.43026,4.86038,0.71,3.95,359.48,5,0.92,10,17.1
204169.6,24.9768035,121.5511436667,23.5,0.039,0.046,0.51,1.99707,-2.90213,4.94209,0.71,3.95,359.48,5,0.92,10,17.1
204169.8,24.9768211667,121.5511453333,23.4,0.039,0.046,0.51,2.05484,-3.46828,4.9737,0.71,3.95,359.48,5,0.92,10,17.1
204169.9,24.9768298333,121.5511461667,23.4,0.039,0.046,0.51,2.0609,-3.57735,5.00156,0.71,3.95,359.48,5,0.92,10,17.1
204170.1,24.976847,121.5511476667,23.3,0.039,0.046,0.51,2.04682,-3.46298,4.98241,0.71,3.95,359.48,5,0.92,10,17.1
204170.2,24.9768553333,121.5511485,23.2,0.039,0.046,0.51,2.04227,-3.52392,4.9486,0.71,3.95,359.48,5,0.92,10,17.1
204170.3,24.9768636667,121.5511493333,23.1,0.039,0.046,0.51,2.01829,-3.72293,4.79865,0.71,3.95,359.48,5,0.92,10,17.1
204170.5,24.9768788333,121.5511506667,23.1,0.039,0.046,0.51,2.13196,-3.5934,4.72203,0.71,3.95,359.48,2,2.71,10,17.1
204170.6,24.9768866667,121.5511515,23.0,0.039,0.046,0.51,2.22818,-3.28561,4.38686,0.71,3.95,359.48,2,2.71,10,17.1
204170.8,24.976902,121.5511528333,22.9,0.039,0.046,0.51,2.33187,-3.134,3.67952,0.71,3.95,359.48,2,2.71,10,17.1
204171.0,24.9769168333,121.551154,22.8,0.039,0.046,0.51,2.2809,-2.88829,3.15476,0.71,3.95,359.48,2,2.71,10,17.1
204171.1,24.976924,121.5511545,22.8,0.039,0.046,0.51,2.63644,-2.72803,1.58633,0.71,3.95,359.48,2,2.71,10,17.1
204171.3,24.9769381667,121.5511551667,22.7,0.039,0.046,0.51,2.84728,-2.6328,359.29239,0.71,3.95,359.48,2,2.71,10,17.1
204171.5,24.9769501667,121.5511553333,22.6,0.039,0.046,0.51,2.83072,-2.53594,357.92347,0.71,3.95,359.48,2,3.41,10,17.1
204171.6,24.9769568333,121.5511551667,22.6,0.039,0.046,0.51,2.93727,-2.2126,354.83106,0.71,3.95,359.48,2,3.41,10,17.1
204171.8,24.9769698333,121.5511545,22.5,0.039,0.046,0.51,2.86581,-2.11415,353.17452,0.71,3.95,359.48,2,3.41,10,17.1
204171.9,24.976976,121.5511538333,22.5,0.039,0.046,0.51,2.63397,-1.85124,349.66454,0.71,3.95,359.48,2,3.41,10,17.1
204172.1,24.9769883333,121.551152,22.5,0.039,0.046,0.51,2.18406,-2.11591,345.82631,0.71,3.95,359.48,2,3.41,10,17.1
204172.3,24.9770001667,121.5511493333,22.4,0.039,0.046,0.51,1.79881,-2.36501,341.70419,0.71,3.95,359.48,2,3.41,10,17.1
204172.5,24.9770101667,121.5511455,22.4,0.039,0.046,0.51,1.66522,-2.24522,339.57886,0.71,3.95,359.48,2,2.71,10,17.1
204172.6,24.9770156667,121.5511435,22.4,0.039,0.046,0.51,1.70398,-2.21175,335.23038,0.71,3.95,359.48,2,2.71,10,17.1
204172.8,24.9770261667,121.551139,22.3,0.039,0.046,0.51,1.18202,-2.33515,330.95568,0.71,3.95,359.48,2,2.71,10,17.1
204173.0,24.9770361667,121.5511336667,22.3,0.039,0.046,0.51,1.03435,-2.41751,328.78556,0.71,3.95,359.48,2,2.71,10,17.1
204173.1,24.9770408333,121.5511308333,22.2,0.039,0.046,0.51,0.87706,-2.3269,324.51949,0.71,3.95,359.48,2,2.71,10,17.1
204173.3,24.97705,121.5511245,22.2,0.039,0.046,0.51,1.10327,-2.15592,320.39013,0.71,3.95,359.48,2,2.71,10,17.1
204173.5,24.9770573333,121.5511173333,22.1,0.039,0.046,0.51,0.89094,-2.22553,318.26301,0.71,3.95,359.48,2,2.71,10,17.1
204173.6,24.9770613333,121.5511135,22.1,0.039,0.046,0.51,1.15235,-2.40932,313.97631,0.71,3.95,359.48,2,2.71,10,17.1
204173.8,24.977069,121.5511056667,22.1,0.039,0.046,0.51,1.18508,-2.54746,311.83975,0.71,3.95,359.48,2,2.71,10,17.1
204173.9,24.9770728333,121.5511015,22.0,0.039,0.046,0.51,0.97213,-2.14596,307.54821,0.71,3.95,359.48,2,2.71,10,17.1
204174.1,24.9770796667,121.5510926667,22.0,0.039,0.046,0.51,1.33915,-1.95249,303.18325,0.71,3.95,359.48,2,2.71,10,17.1
204174.3,24.9770861667,121.5510831667,22.0,0.039,0.046,0.51,1.62396,-2.24675,299.05532,0.71,3.95,359.48,2,2.71,10,17.1
204174.5,24.9770911667,121.5510731667,21.9,0.039,0.046,0.51,1.27478,-1.88547,297.04262,0.71,3.95,359.48,2,2.71,10,17.1
204174.6,24.9770936667,121.551068,21.9,0.039,0.046,0.51,1.61178,-1.82654,292.95272,0.71,3.95,359.48,2,2.71,10,17.1
204174.8,24.9770985,121.5510573333,21.8,0.039,0.046,0.51,1.87722,-2.25972,289.06887,0.71,3.95,359.48,2,2.71,10,17.1
204175.0,24.9771026667,121.5510461667,21.8,0.039,0.046,0.51,1.14052,-2.18932,287.33665,0.71,3.95,359.48,2,2.71,10,17.1
204175.1,24.9771043333,121.5510405,21.8,0.039,0.046,0.51,1.07538,-2.1364,284.07966,0.71,3.95,359.48,2,2.71,10,17.1
204175.3,24.9771075,121.5510288333,21.7,0.039,0.046,0.51,1.66286,-2.31712,281.27137,0.71,3.95,359.48,2,2.71,10,17.1
204175.5,24.97711,121.5510166667,21.6,0.039,0.046,0.51,1.27458,-2.24643,278.73965,0.71,3.95,359.48,2,3.03,11,17.1
204175.7,24.977112,121.5510045,21.5,0.039,0.046,0.51,0.96056,-2.00992,276.87625,0.71,3.95,359.48,2,3.03,11,17.1
204175.9,24.9771136667,121.5509918333,21.5,0.039,0.046,0.51,0.78125,-1.90831,276.16142,0.71,3.95,359.48,2,3.03,11,17.1
204176.0,24.9771145,121.5509855,21.5,0.039,0.046,0.51,0.75796,-1.92484,275.11372,0.71,3.95,359.48,2,3.03,11,17.1
204176.2,24.9771156667,121.5509723333,21.4,0.039,0.046,0.51,0.66814,-1.91324,274.70269,0.71,3.95,359.48,2,3.03,11,17.1
204176.3,24.9771163333,121.5509656667,21.4,0.039,0.046,0.51,0.8304,-1.74596,274.16841,0.71,3.95,359.48,2,3.03,11,17.1
204176.5,24.9771168333,121.5509516667,21.3,0.039,0.046,0.51,0.93377,-1.46642,273.60559,0.71,3.95,359.48,2,2.72,11,17.1
204176.7,24.9771178333,121.5509375,21.3,0.039,0.046,0.51,0.92868,-1.30868,273.04706,0.71,3.95,359.48,2,2.72,11,17.1
204176.9,24.9771186667,121.550923,21.3,0.039,0.046,0.51,1.05361,-1.28632,272.75993,0.71,3.95,359.48,2,2.72,11,17.1
204177.0,24.977119,121.5509155,21.2,0.039,0.046,0.51,1.236,-1.48719,272.1204,0.71,3.95,359.48,2,2.72,11,17.1
204177.2,24.9771196667,121.5509001667,21.2,0.039,0.046,0.51,1.19876,-1.59367,271.78703,0.71,3.95,359.48,2,2.72,11,17.1
204177.3,24.9771198333,121.5508923333,21.2,0.039,0.046,0.51,1.20725,-1.69252,271.09805,0.71,3.95,359.48,2,2.72,11,17.1
204177.5,24.97712,121.5508756667,21.1,0.039,0.046,0.51,1.13058,-1.45634,270.41158,0.71,3.95,359.48,2,2.69,12,17.1
204177.7,24.9771203333,121.5508588333,21.1,0.039,0.046,0.51,1.43295,-1.23974,270.09474,0.71,3.95,359.48,2,2.69,12,17.1
204177.8,24.9771203333,121.5508503333,21.0,0.039,0.046,0.51,1.44428,-1.19701,269.5235,0.71,3.95,359.48,2,2.69,12,17.1
204178.0,24.9771203333,121.5508328333,21.0,0.039,0.046,0.51,1.42495,-1.09348,269.00762,0.71,3.95,359.48,2,2.69,12,17.1
204178.2,24.9771201667,121.5508146667,21.0,0.039,0.046,0.51,1.32247,-1.20103,268.77727,0.71,3.95,359.48,2,2.69,12,17.1
204178.3,24.97712,121.5508055,20.9,0.039,0.046,0.51,0.4491,-1.75808,268.06843,0.71,3.95,359.48,2,2.69,12,17.1
204178.5,24.9771181667,121.5507858333,20.8,0.039,0.046,0.51,0.52421,-1.45457,268.07156,0.71,3.95,359.48,2,2.69,12,17.1
204178.6,24.9771178333,121.5507761667,20.8,0.039,0.046,0.51,0.63036,-0.45449,268.15018,0.71,3.95,359.48,2,2.69,12,17.1
204178.8,24.9771173333,121.5507563333,20.8,0.039,0.046,0.51,0.81022,-0.56034,268.19242,0.71,3.95,359.48,2,2.69,12,17.1
204178.9,24.977117,121.5507463333,20.7,0.039,0.046,0.51,0.50691,-0.73366,268.25482,0.71,3.95,359.48,2,2.69,12,17.1
204179.1,24.9771165,121.5507256667,20.7,0.039,0.046,0.51,0.36588,-0.40536,268.3258,0.71,3.95,359.48,2,2.69,12,17.1
204179.3,24.9771158333,121.5507046667,20.7,0.039,0.046,0.51,0.82774,-0.40904,268.32114,0.71,3.95,359.48,2,2.69,12,17.1
204179.4,24.9771146667,121.5506936667,20.7,0.039,0.046,0.51,1.05545,-0.71865,268.27102,0.71,3.95,359.48,2,2.75,11,17.1
204179.6,24.9771141667,121.5506721667,20.6,0.039,0.046,0.51,1.10277,-0.24176,268.31589,0.71,3.95,359.48,2,2.75,11,17.1
204179.8,24.9771135,121.5506503333,20.6,0.039,0.046,0.51,0.86779,-0.17188,268.24736,0.71,3.95,359.48,2,2.75,11,17.1
204179.9,24.9771131667,121.5506395,20.6,0.039,0.046,0.51,1.05368,-0.0224,268.24656,0.71,3.95,359.48,2,2.75,11,17.1
204180.1,24.9771126667,121.5506175,20.6,0.039,0.046,0.51,0.97189,0.25132,268.23435,0.71,3.95,359.48,2,2.75,11,17.1
204180.2,24.9771123333,121.5506066667,20.6,0.039,0.046,0.51,0.89431,0.38553,268.15696,0.71,3.95,359.48,2,2.75,11,17.1
204180.5,24.9771113333,121.550575,20.6,0.039,0.046,0.51,0.8669,0.50547,268.10239,0.71,3.95,359.48,2,0.75,10,17.1
204180.6,24.977111,121.5505641667,20.7,0.039,0.046,0.51,1.12476,0.88646,268.03878,0.71,3.95,359.48,2,0.75,10,17.1
204180.8,24.9771103333,121.5505426667,20.7,0.039,0.046,0.51,1.96709,0.60152,268.02613,0.71,3.95,359.48,2,0.75,10,17.1
204181.0,24.9771096667,121.5505213333,20.7,0.039,0.046,0.51,2.42381,0.22326,267.99754,0.71,3.95,359.48,2,0.75,10,17.1
204181.1,24.9771093333,121.5505106667,20.7,0.039,0.046,0.51,2.76722,0.6068,267.94708,0.71,3.95,359.48,2,0.75,10,17.1
204181.3,24.9771086667,121.5504893333,20.7,0.039,0.046,0.51,0.6865,1.49719,267.7007,0.71,3.95,359.48,2,0.75,10,17.1
204181.5,24.9771078333,121.5504686667,21.0,0.039,0.046,0.51,0.52401,1.77293,267.67019,0.71,3.95,359.48,2,0.75,10,17.1
204181.7,24.9771071667,121.5504478333,21.0,0.039,0.046,0.51,0.33959,1.56371,267.70581,0.71,3.95,359.48,2,0.75,10,17.1
204181.9,24.9771063333,121.550427,21.1,0.039,0.046,0.51,0.49116,1.33731,267.90288,0.71,3.95,359.48,2,0.75,10,17.1
204182.0,24.977106,121.5504166667,21.1,0.039,0.046,0.51,0.51746,1.41435,268.01546,0.71,3.95,359.48,2,0.75,10,17.1
204182.2,24.9771053333,121.550396,21.2,0.039,0.046,0.51,0.68213,1.32475,268.29428,0.71,3.95,359.48,2,0.75,10,17.1
204182.3,24.977105,121.5503856667,21.2,0.039,0.046,0.51,0.71825,1.33395,268.41326,0.71,3.95,359.48,2,0.75,10,17.1
204182.5,24.9771045,121.5503658333,21.4,0.039,0.046,0.51,0.6229,1.43138,268.35228,0.71,3.95,359.48,2,0.78,11,17.1
204182.7,24.9771038333,121.5503455,21.5,0.039,0.046,0.51,0.57409,1.53219,267.96879,0.71,3.95,359.48,2,0.78,11,17.1
204182.8,24.9771035,121.5503355,21.5,0.039,0.046,0.51,0.59589,1.49767,267.58097,0.71,3.95,359.48,2,0.78,11,17.1
204182.9,24.9771031667,121.5503253333,21.5,0.039,0.046,0.51,0.7927,1.37661,266.50824,0.71,3.95,359.48,2,0.78,11,17.1
204183.1,24.9771023333,121.5503053333,21.6,0.039,0.046,0.51,0.89564,1.28385,265.87043,0.71,3.95,359.48,2,0.78,11,17.1
204183.2,24.9771018333,121.5502955,21.6,0.039,0.046,0.51,1.00377,1.05236,264.42898,0.71,3.95,359.48,2,0.78,11,17.1
204183.4,24.9771003333,121.5502756667,21.6,0.039,0.046,0.51,1.37418,1.45961,263.08628,0.71,3.95,359.48,2,0.78,11,17.1
204183.6,24.9770991667,121.550258,21.7,0.039,0.046,0.51,1.38867,1.29129,261.59938,0.71,3.95,359.48,2,2.29,11,17.1
204183.8,24.977097,121.5502388333,21.8,0.039,0.046,0.51,1.51172,1.2943,260.88083,0.71,3.95,359.48,2,2.29,11,17.1
204183.9,24.9770956667,121.5502293333,21.8,0.039,0.046,0.51,1.34487,1.42466,259.54369,0.71,3.95,359.48,2,2.29,11,17.1
204184.1,24.9770928333,121.5502105,21.8,0.039,0.046,0.51,1.29078,1.55643,258.22582,0.71,3.95,359.48,2,2.29,11,17.1
204184.3,24.9770896667,121.5501918333,21.9,0.039,0.046,0.51,1.63127,1.48169,257.06982,0.71,3.95,359.48,2,2.29,11,17.1
204184.5,24.9770863333,121.550174,21.9,0.039,0.046,0.51,1.64054,1.39711,256.42231,0.71,3.95,359.48,2,2.29,11,17.1
204184.6,24.9770845,121.5501648333,21.9,0.039,0.046,0.51,1.64231,1.41865,255.1344,0.71,3.95,359.48,2,2.29,11,17.1
204184.8,24.9770803333,121.5501468333,22.0,0.039,0.046,0.51,1.55111,1.47204,253.86458,0.71,3.95,359.48,2,2.29,11,17.1
204185.0,24.977076,121.5501288333,22.0,0.039,0.046,0.51,1.48047,1.41342,253.26933,0.71,3.95,359.48,2,2.29,11,17.1
204185.1,24.9770736667,121.55012,22.0,0.039,0.046,0.51,1.11914,1.40618,252.25086,0.71,3.95,359.48,2,2.29,11,17.1
204185.3,24.9770688333,121.5501025,22.1,0.039,0.046,0.51,1.11202,1.19339,251.20321,0.71,3.95,359.48,2,2.29,11,17.1
204185.5,24.9770626667,121.5500861667,22.2,0.039,0.046,0.51,1.21249,1.3463,250.34682,0.71,3.95,359.48,2,2.29,11,17.1
204185.7,24.9770573333,121.5500691667,22.2,0.039,0.046,0.51,1.28121,1.33663,249.87459,0.71,3.95,359.48,2,2.29,11,17.1
204185.8,24.9770546667,121.5500608333,22.2,0.039,0.046,0.51,1.28785,1.55235,248.894,0.71,3.95,359.48,2,2.29,11,17.1
204186.0,24.977049,121.5500441667,22.3,0.039,0.046,0.51,1.37575,1.35231,247.74687,0.71,3.95,359.48,2,2.29,11,17.1
204186.2,24.977043,121.5500276667,22.3,0.039,0.046,0.51,1.52713,1.58825,247.12853,0.71,3.95,359.48,2,2.29,11,17.1
204186.3,24.97704,121.5500195,22.3,0.039,0.046,0.51,2.14454,1.32161,245.88276,0.71,3.95,359.48,2,2.29,11,17.1
204186.5,24.9770333333,121.5500035,22.4,0.039,0.046,0.51,2.13166,1.36052,245.19597,0.71,3.95,359.48,2,0.66,11,17.1
204186.6,24.97703,121.5499955,22.4,0.039,0.046,0.51,2.09655,1.22071,243.63873,0.71,3.95,359.48,2,0.66,11,17.1
204186.8,24.9770233333,121.5499796667,22.4,0.039,0.046,0.51,2.21891,1.10804,242.699,0.71,3.95,359.48,2,0.66,11,17.1
204186.9,24.9770198333,121.549972,22.4,0.039,0.046,0.51,2.30924,1.18547,240.60305,0.71,3.95,359.48,2,0.66,11,17.1
204187.1,24.9770125,121.5499568333,22.5,0.039,0.046,0.51,2.20296,1.11784,238.33932,0.71,3.95,359.48,2,0.66,11,17.1
204187.3,24.9770046667,121.549942,22.5,0.039,0.046,0.51,2.30454,1.01909,237.12092,0.71,3.95,359.48,2,0.66,11,17.1
204187.4,24.9770005,121.5499346667,22.5,0.039,0.046,0.51,2.94408,1.36177,234.74701,0.71,3.95,359.48,2,0.66,11,17.1
204187.6,24.9769926667,121.5499213333,22.6,0.039,0.046,0.51,2.95318,1.39308,233.37637,0.71,3.95,359.48,2,2.2,12,17.1
204187.7,24.9769881667,121.5499145,22.6,0.039,0.046,0.51,2.78552,1.25924,230.53906,0.71,3.95,359.48,2,2.2,12,17.1
204187.9,24.976979,121.5499013333,22.7,0.039,0.046,0.51,2.48096,0.77137,227.73135,0.71,3.95,359.48,2,2.2,12,17.1
204188.1,24.9769693333,121.5498888333,22.7,0.039,0.046,0.51,2.37675,0.70981,226.33813,0.71,3.95,359.48,2,2.2,12,17.1
